"discente","ALGORITMOS E LÓGICA DE PROGRAMAÇÃO","ARQUITETURA DE COMPUTADORES","BANCO DE DADOS","CÁLCULO DIFERENCIAL E INTEGRAL","EMPREENDEDORISMO EM INFORMÁTICA","ENGENHARIA DE SOFTWARE I","ENGENHARIA DE SOFTWARE II","ESTRUTURA DE DADOS","FUNDAMENTOS DE MATEMÁTICA","FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO","GESTÃO DE PROJETO DE SOFTWARE","INTRODUÇÃO À INFORMÁTICA","LÓGICA","MATEMÁTICA FINANCEIRA","ORGANIZAÇÃO, SISTEMAS E MÉTODOS","PROBABILIDADE E ESTATÍSTICA","PROGRAMAÇÃO","PROGRAMAÇÃO ORIENTADA A OBJETOS I","PROGRAMAÇÃO ORIENTADA A OBJETOS II","PROGRAMAÇÃO VISUAL","PROGRAMAÇÃO WEB","PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS","REDES DE COMPUTADORES","SISTEMAS DE APOIO À DECISÃO","SISTEMAS OPERACIONAIS","TEORIA GERAL DA ADMINISTRAÇÃO","TEORIA GERAL DOS SISTEMAS","ÁLGEBRA LINEAR","ÉTICA","ano_ingresso","sexo","status","classificacao","ch_cumprida","ch_cumprida_dividida","ch_reprovacao","taxa_reprovacao","semestre","semestre_total","semestre_dividido","ultimo_periodo","matricula","tempo_relativo","unidade","nota","media_final","frequencia","descricao","ano","id_componente","nome","ch_total","ano_nascimento","semestres_cursados","ALGORITMOS E LÓGICA DE PROGRAMAÇÃO_APROVADO","ARQUITETURA DE COMPUTADORES_APROVADO","BANCO DE DADOS_APROVADO","CÁLCULO DIFERENCIAL E INTEGRAL_APROVADO","EMPREENDEDORISMO EM INFORMÁTICA_APROVADO","ENGENHARIA DE SOFTWARE I_APROVADO","ENGENHARIA DE SOFTWARE II_APROVADO","ESTRUTURA DE DADOS_APROVADO","FUNDAMENTOS DE MATEMÁTICA_APROVADO","FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO_APROVADO","GESTÃO DE PROJETO DE SOFTWARE_APROVADO","INTRODUÇÃO À INFORMÁTICA_APROVADO","LÓGICA_APROVADO","MATEMÁTICA FINANCEIRA_APROVADO","ORGANIZAÇÃO, SISTEMAS E MÉTODOS_APROVADO","PROBABILIDADE E ESTATÍSTICA_APROVADO","PROGRAMAÇÃO_APROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS I_APROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS II_APROVADO","PROGRAMAÇÃO VISUAL_APROVADO","PROGRAMAÇÃO WEB_APROVADO","PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS_APROVADO","REDES DE COMPUTADORES_APROVADO","SISTEMAS DE APOIO À DECISÃO_APROVADO","SISTEMAS OPERACIONAIS_APROVADO","TEORIA GERAL DA ADMINISTRAÇÃO_APROVADO","TEORIA GERAL DOS SISTEMAS_APROVADO","ÁLGEBRA LINEAR_APROVADO","ÉTICA_APROVADO","ALGORITMOS E LÓGICA DE PROGRAMAÇÃO_REPROVADO","ARQUITETURA DE COMPUTADORES_REPROVADO","BANCO DE DADOS_REPROVADO","CÁLCULO DIFERENCIAL E INTEGRAL_REPROVADO","EMPREENDEDORISMO EM INFORMÁTICA_REPROVADO","ENGENHARIA DE SOFTWARE I_REPROVADO","ENGENHARIA DE SOFTWARE II_REPROVADO","ESTRUTURA DE DADOS_REPROVADO","FUNDAMENTOS DE MATEMÁTICA_REPROVADO","FUNDAMENTOS DE SISTEMAS DE INFORMAÇÃO_REPROVADO","GESTÃO DE PROJETO DE SOFTWARE_REPROVADO","INTRODUÇÃO À INFORMÁTICA_REPROVADO","LÓGICA_REPROVADO","MATEMÁTICA FINANCEIRA_REPROVADO","ORGANIZAÇÃO, SISTEMAS E MÉTODOS_REPROVADO","PROBABILIDADE E ESTATÍSTICA_REPROVADO","PROGRAMAÇÃO_REPROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS I_REPROVADO","PROGRAMAÇÃO ORIENTADA A OBJETOS II_REPROVADO","PROGRAMAÇÃO VISUAL_REPROVADO","PROGRAMAÇÃO WEB_REPROVADO","PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS_REPROVADO","REDES DE COMPUTADORES_REPROVADO","SISTEMAS DE APOIO À DECISÃO_REPROVADO","SISTEMAS OPERACIONAIS_REPROVADO","TEORIA GERAL DA ADMINISTRAÇÃO_REPROVADO","TEORIA GERAL DOS SISTEMAS_REPROVADO","ÁLGEBRA LINEAR_REPROVADO","ÉTICA_REPROVADO"
"0347e118dc1347900f6bf3cdbb213dbd",4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2015,0,-1.0,-1.0,1320.0,0.7213114754098361,690.0,0.5227272727272727,1.0,7.0,0.875,"20181",20.0,-0.875,1.0,6.0,2.7,18.0,"REPROVADO","20151",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1990.0,"1, 3, 5, 7",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"03e175180669d96268067a52a9970615",2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2017,0,-1.0,1.0,990.0,0.5409836065573771,540.0,0.5454545454545454,1.0,5.0,0.625,"20191",15.0,-0.625,3.0,6.0,5.5,4.0,"APROVADO POR NOTA","20171",62487.0,"INTRODUÇÃO À INFORMÁTICA",60.0,1996.0,"1",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"041a644db3db3f4b20175881c2248bb0",1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2018,0,-1.0,1.0,870.0,0.47540983606557374,120.0,0.13793103448275862,1.0,3.0,0.375,"20191",14.0,-0.375,1.0,3.9,6.2,0.0,"APROVADO POR NOTA","20181",62765.0,"PROJETO E ADMINISTRAÇÃO DE BANCO DE DADOS",60.0,1986.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"04c4db33b712881ca8936fdc225bf153",1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2010,0,-1.0,2.0,1530.0,0.8360655737704918,480.0,0.3137254901960784,1.0,7.0,0.875,"20131",23.0,-0.875,2.0,7.0,5.3,8.0,"APROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1992.0,"1",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"057b5f3791c59f7ea9673943a63ee7ea",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2010,0,-1.0,2.0,2070.0,1.1311475409836065,240.0,0.11594202898550725,1.0,8.0,1.0,"20132",33.0,-1.0,1.0,9.5,8.3,4.0,"APROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1992.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0624ff70deac0415e2f1f7fea93fcb2b",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2015,0,-1.0,-1.0,960.0,0.5245901639344263,420.0,0.4375,1.0,4.0,0.5,"20171",14.0,-0.5,1.0,7.0,3.3,24.0,"REPROVADO","20151",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1993.0,"1, 2, 3, 5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"062b7a54f5f07dad51d71a6d493df134",2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,-1.0,-4.0,1620.0,0.8852459016393442,180.0,0.1111111111111111,1.0,7.0,0.875,"20191",24.0,-0.875,1.0,-7.0,-7.0,-7.0,"DESISTENCIA","20161",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1987.0,"1",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"066a2e3f8d1bc1b487e02d05fb3d3493",3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2014,0,-1.0,-3.0,1080.0,0.5901639344262295,60.0,0.05555555555555555,1.0,5.0,0.625,"20161",16.0,-0.625,1.0,-2.0,-2.0,-2.0,"CANCELADO","20141",2037003.0,"FUNDAMENTOS DE MATEMÁTICA",60.0,1983.0,"1, 2, 4",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0707bb49853eb5cf5fcad2c9332dffdf",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2012,0,-1.0,-3.0,330.0,0.18032786885245902,"","",1.0,1.0,0.125,"20121",5.0,-0.125,1.0,-2.0,-2.0,-2.0,"CANCELADO","20121",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1993.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0707df8128683d6b686bce0c2ba53492",1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2021,0,-1.0,2.0,1170.0,0.639344262295082,"","",1.0,4.0,0.5,"20222",18.0,-0.5,1.0,8.2,8.6,22.0,"APROVADO","20211",62486.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,2002.0,"1",1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"071dd9d1f13732ba77c850fa3dda3b28",1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2010,0,-1.0,2.0,1560.0,0.8524590163934426,300.0,0.19230769230769232,1.0,7.0,0.875,"20131",23.0,-0.875,1.0,9.0,5.0,10.0,"APROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1981.0,"1",1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"075ce942ecc325f18e5b9b3d72e7218d",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2022,0,-1.0,-2.0,330.0,0.18032786885245902,330.0,1.0,1.0,1.0,0.125,"20221",5.0,-0.125,3.0,-1.0,3.5,50.0,"REPROVADO POR MÉDIA E POR FALTAS","20221",62486.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,2000.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"07d4b852e9a42c2da9a30e5ab5cfc5b7",1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2010,1,1.0,2.0,2400.0,1.3114754098360655,420.0,0.175,1.0,12.0,1.5,"20171",38.0,1.5,1.0,10.0,7.7,14.0,"APROVADO","20101",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1992.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"095dc51fb47cf56f8a22f41cfd707c7a",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2021,0,"","","","","","","","","","",15.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09a69579d92ba2fc1463c68cea133a1c",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,0,"","","","","","","","","","",8.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"09f8afb587de0f57f7fdf5b42a4890d9",1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2009,0,1.0,2.0,2400.0,1.3114754098360655,390.0,0.1625,1.0,11.0,1.375,"20141",38.0,1.375,1.0,4.2,6.5,4.0,"APROVADO","20091",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1991.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"0a078f407dbf55307a5d5916338b18c6",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2022,0,"","","","","","","","","","",8.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0a581cfb141771ef1755db579da3159f",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2013,0,-1.0,-3.0,330.0,0.18032786885245902,"","",1.0,1.0,0.125,"20131",5.0,-0.125,1.0,-2.0,-2.0,-2.0,"CANCELADO","20131",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1994.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0a81dbbeaa7320cdd75155039414c791",2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2015,0,1.0,-1.0,2670.0,1.459016393442623,840.0,0.3146067415730337,1.0,10.0,1.25,"20192",41.0,1.25,1.0,2.0,1.8,9.0,"REPROVADO","20151",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1995.0,"1, 2",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"0a88c7d4fa5cdcae0b5aa66e3cc0d0df",1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2009,0,-1.0,2.0,1200.0,0.6557377049180327,150.0,0.125,1.0,5.0,0.625,"20111",18.0,-0.625,1.0,8.1,7.1,2.0,"APROVADO","20091",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1986.0,"1",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0aa82366719bcbd044966cbfecb78414",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2009,0,1.0,2.0,1830.0,1.0,"","",1.0,8.0,1.0,"20122",29.0,1.0,1.0,9.2,8.4,14.0,"APROVADO","20091",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1988.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0b28c28fab12be034c440913482ad25d",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2020,0,1.0,1.0,1530.0,0.8360655737704918,60.0,0.0392156862745098,2.0,7.0,0.875,"20222",24.0,0.875,1.0,8.8,6.0,0.0,"APROVADO POR NOTA","20202",62748.0,"PROGRAMAÇÃO",90.0,2002.0,"2",1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0c3addf48f18463a062c99955c8183f7",1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2016,0,"","","","","","","","","","",36.0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0df5b23bafce760d6046d1bd31124a18",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2015,0,1.0,2.0,1920.0,1.0491803278688525,90.0,0.046875,1.0,9.0,1.125,"20191",30.0,1.125,1.0,8.5,8.1,3.0,"APROVADO","20151",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1996.0,"1",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0e2c6961372e947c438922216e04b3e6",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016,0,-1.0,-1.0,330.0,0.18032786885245902,330.0,1.0,1.0,1.0,0.125,"20161",5.0,-0.125,1.0,6.6,4.9,15.0,"REPROVADO","20161",2037000.0,"ALGORITMOS E LÓGICA DE PROGRAMAÇÃO",90.0,1996.0,"1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
